Species,SVSPP,YEAR,MeanCond,StdDevCond,nCond,n
Red hake,77,2002,97.02703626975477,9.872036698893085,314,28
Red hake,77,2003,99.19680053411493,10.69039732907632,310,28
Red hake,77,2004,93.54008912247686,9.205807445784803,229,28
Red hake,77,2005,99.65674883196773,10.04046300439315,259,28
Red hake,77,2006,98.83395758033375,10.621937040619011,303,28
Red hake,77,2007,95.91266933880027,10.287497559480991,329,28
Red hake,77,2008,98.22174499838154,10.83577057835433,313,28
Red hake,77,2009,99.10081926809147,10.82918553264202,346,28
Red hake,77,2010,99.45419440443735,11.211969045959439,201,28
Red hake,77,2011,101.86400422877176,10.314301677727443,486,28
Red hake,77,2012,102.66462385137682,10.634960406139758,659,28
Red hake,77,2013,104.35546863978445,9.669301449418478,708,28
Red hake,77,2014,102.25413258296788,10.257412750629799,902,28
Red hake,77,2015,102.33051929776502,10.19574727437064,979,28
Red hake,77,2016,101.8257608288535,10.114307858231527,771,28
Red hake,77,2017,99.45754696876439,9.64897268382008,260,28
Red hake,77,2018,103.27414148454538,10.01562024704622,562,28
Red hake,77,2019,100.38936895109498,9.559725007380207,646,28
Sea raven,164,1992,99.30934356303298,11.235399579386353,65,19
Sea raven,164,1993,101.78135346045644,10.667905922770068,46,19
Sea raven,164,1994,100.34927955031527,10.37985293457238,93,19
Sea raven,164,1995,100.05041957160277,10.49624262429563,88,19
Sea raven,164,1996,101.05442475320572,11.098099841434404,135,19
Sea raven,164,1997,100.83697705870419,10.79491679029868,97,19
Sea raven,164,1998,95.65563197849792,10.2392874350965,39,19
Sea raven,164,1999,99.99284869032323,9.740302215407915,60,19
Sea raven,164,2000,100.74753435920097,10.761525286110592,88,19
Sea raven,164,2001,96.39007424615713,11.232288937492585,56,19
Sea raven,164,2002,99.59416180245363,10.143932661638207,73,19
Sea raven,164,2003,97.1393945525693,10.964653813542277,57,19
Sea raven,164,2004,102.25636833544245,9.852571733673248,69,19
Sea raven,164,2005,99.35004770192455,10.67698765998201,81,19
Sea raven,164,2006,99.20713180152399,11.768916826684535,80,19
Sea raven,164,2007,95.75640478599222,9.743657390507606,82,19
Sea raven,164,2008,99.91777432463583,11.175351144216132,81,19
Sea raven,164,2009,97.42381338942307,11.029782004946687,61,19
Sea raven,164,2010,96.1752350090598,10.111264365228251,43,19
Silver hake,72,1992,95.48841888504158,10.763598721950583,1484,28
Silver hake,72,1993,93.14597354483145,10.329237702292229,1460,28
Silver hake,72,1994,97.33866102198485,9.846752479798775,1160,28
Silver hake,72,1995,97.26635753912085,9.821190952870008,1126,28
Silver hake,72,1996,97.74620181037,12.778840711522653,887,28
Silver hake,72,1997,101.05005101771027,11.449619433802322,924,28
Silver hake,72,1998,96.21594678596566,11.374452624011434,1161,28
Silver hake,72,1999,98.19686419268032,10.466643223171063,1270,28
Silver hake,72,2000,94.73780902229522,11.991178826971668,1078,28
Silver hake,72,2001,93.92952099641495,12.10507068098695,1216,28
Silver hake,72,2002,97.8173936952453,11.82984790227936,1091,28
Silver hake,72,2003,95.36423899554084,10.809388294662666,1293,28
Silver hake,72,2004,93.95426913058876,10.060591802655281,1023,28
Silver hake,72,2005,97.62720571927376,10.758362005900992,660,28
Silver hake,72,2006,96.4862732819277,10.9182367101425,823,28
Silver hake,72,2007,95.80771646484445,9.450771024434365,1024,28
Silver hake,72,2008,93.97851784506877,10.220840294862699,1248,28
Silver hake,72,2009,97.63593231580063,12.498426500214892,679,28
Silver hake,72,2010,99.89634040998726,11.743067668202368,696,28
Silver hake,72,2011,101.77129008057187,11.699539864041638,763,28
Silver hake,72,2012,98.11667156156716,11.485857061608952,1146,28
Silver hake,72,2013,100.61331286108326,10.430528035277074,1031,28
Silver hake,72,2014,99.90342921212994,11.134659149238804,946,28
Silver hake,72,2015,102.71431349227674,11.208716835612249,1205,28
Silver hake,72,2016,100.88780881854147,11.340937478934894,735,28
Silver hake,72,2017,96.84178222721638,10.597122009428794,314,28
Silver hake,72,2018,97.90058785228952,12.179824034855907,364,28
Silver hake,72,2019,98.29727475162119,9.640418487656616,955,28
Smooth dogfish,13,1992,100.34130520511106,5.2708519063336166,146,27
Smooth dogfish,13,1993,99.05297059100475,5.538897806232164,131,27
Smooth dogfish,13,1994,101.94071753997486,5.333133998774862,136,27
Smooth dogfish,13,1995,102.81958346607571,5.219954311793796,129,27
Smooth dogfish,13,1996,99.97156796193362,6.207583113429851,205,27
Smooth dogfish,13,1997,97.57395995594105,5.899580253725445,227,27
Smooth dogfish,13,1998,99.08464423405066,5.89881942444062,438,27
Smooth dogfish,13,1999,100.8225658188191,5.2036040997323,350,27
Smooth dogfish,13,2000,100.44948052182045,5.686970901963487,149,27
Smooth dogfish,13,2001,97.18945064242047,5.281630031410048,176,27
Smooth dogfish,13,2002,97.66528848582966,5.40437971717787,209,27
Smooth dogfish,13,2003,98.26587145184345,5.420294429309374,262,27
Smooth dogfish,13,2004,99.23947628122608,5.59564480237001,172,27
Smooth dogfish,13,2005,98.2350572069149,5.359403345997915,200,27
Smooth dogfish,13,2006,98.04054484074072,5.73841569963127,177,27
Smooth dogfish,13,2007,98.550930657024,5.366167568515318,138,27
Smooth dogfish,13,2008,99.93312477484469,5.006224771502879,99,27
Smooth dogfish,13,2009,99.93743992549484,4.943660746321319,107,27
Smooth dogfish,13,2010,98.88777274131988,5.3023037697342446,83,27
Smooth dogfish,13,2011,100.81125967986229,5.57660910656742,107,27
Smooth dogfish,13,2012,98.66324319822193,6.4015014840684366,68,27
Smooth dogfish,13,2013,98.7545957273409,5.014709065159967,70,27
Smooth dogfish,13,2014,98.63809774683054,5.55582513311033,79,27
Smooth dogfish,13,2015,98.20200476400335,5.1219868404486535,83,27
Smooth dogfish,13,2016,98.7091732439958,6.419159549390294,62,27
Smooth dogfish,13,2018,98.9604724560476,6.2127273701404855,76,27
Smooth dogfish,13,2019,98.10717399415559,6.658453440989364,83,27
Spiny dogfish,15,1992,100.81786822008974,6.5748045517864275,775,28
Spiny dogfish,15,1993,101.9359518326572,6.396340658844606,493,28
Spiny dogfish,15,1994,101.87555934304359,6.462300924431674,856,28
Spiny dogfish,15,1995,101.53815736353154,6.59904129932708,864,28
Spiny dogfish,15,1996,102.07701858018437,6.527805753884675,929,28
Spiny dogfish,15,1997,101.4855695751505,6.2258923408799625,1115,28
Spiny dogfish,15,1998,100.62677150863092,6.528076282662125,1671,28
Spiny dogfish,15,1999,101.3648441249812,6.517680220934475,1297,28
Spiny dogfish,15,2000,101.3943861432588,6.213899798924792,934,28
Spiny dogfish,15,2001,99.83422663455187,6.576428998853482,1571,28
Spiny dogfish,15,2002,102.36372137586774,6.3784493441540775,716,28
Spiny dogfish,15,2003,101.45308395814568,6.275272655211312,671,28
Spiny dogfish,15,2004,100.94401342291522,6.185581549338383,426,28
Spiny dogfish,15,2005,100.47616955058841,7.07757242740195,558,28
Spiny dogfish,15,2006,102.26533484079101,5.925502090976153,955,28
Spiny dogfish,15,2007,102.88583844692471,5.787250685968032,852,28
Spiny dogfish,15,2008,101.90102304832328,6.209668482231079,689,28
Spiny dogfish,15,2009,101.23676454128496,6.569572694244947,466,28
Spiny dogfish,15,2010,100.40802380948112,6.666797614420041,225,28
Spiny dogfish,15,2011,100.67368157530231,6.745179290017991,665,28
Spiny dogfish,15,2012,101.56669864407357,5.96546882891822,455,28
Spiny dogfish,15,2013,101.81036383156173,6.759393050762387,336,28
Spiny dogfish,15,2014,102.5300682575238,6.130681274381864,342,28
Spiny dogfish,15,2015,102.67416363134286,6.523084957226092,235,28
Spiny dogfish,15,2016,102.79387943482,6.163853850359231,324,28
Spiny dogfish,15,2017,102.74013908132149,6.195794287937758,236,28
Spiny dogfish,15,2018,102.01712558829432,6.370830380385663,202,28
Spiny dogfish,15,2019,100.92644784333805,5.9930479624591015,341,28
Spotted hake,78,1992,101.65658277499703,6.828306878656669,245,27
Spotted hake,78,1993,102.2763547029783,5.629538980741187,203,27
Spotted hake,78,1994,102.70882200749676,5.839286567190907,221,27
Spotted hake,78,1995,101.67560486006177,6.265120352210691,211,27
Spotted hake,78,1996,102.27829667340329,6.062490323664435,236,27
Spotted hake,78,1997,100.82168376416053,6.776149959895955,216,27
Spotted hake,78,1998,100.11110787137805,6.802028174730809,331,27
Spotted hake,78,1999,100.58809024362834,6.748069757927065,265,27
Spotted hake,78,2000,101.41835502052551,6.711617760122799,147,27
Spotted hake,78,2001,100.53683031569791,5.882423090008168,146,27
Spotted hake,78,2002,99.27761026623504,6.6502927157590275,157,27
Spotted hake,78,2003,100.95525368112563,6.704414544990017,217,27
Spotted hake,78,2004,99.76837903244527,6.63879750176623,101,27
Spotted hake,78,2005,99.88601041357856,6.559965036353938,140,27
Spotted hake,78,2006,99.85710066415851,6.440904069510477,156,27
Spotted hake,78,2007,99.31085988975359,6.174128615705468,96,27
Spotted hake,78,2008,99.6316256446844,6.488362076818869,144,27
Spotted hake,78,2009,98.72312842378909,6.497343576822949,191,27
Spotted hake,78,2010,101.40184394076422,6.7918297185955145,97,27
Spotted hake,78,2011,101.4618647830718,6.527885278279405,184,27
Spotted hake,78,2012,99.90710015885251,6.287131794203749,207,27
Spotted hake,78,2013,101.37724816723953,6.750366595379158,210,27
Spotted hake,78,2014,100.42447234000674,6.596917479369166,180,27
Spotted hake,78,2015,101.20050727346185,5.975609943897447,206,27
Spotted hake,78,2016,100.45094065565473,6.56414143452126,207,27
Spotted hake,78,2018,100.3510982680014,6.81260306543669,204,27
Spotted hake,78,2019,101.69114120481078,6.310840965901993,216,27
Summer flounder,103,1992,99.89258572513847,4.7634228139729915,172,28
Summer flounder,103,1993,100.9672287794424,4.912253682720423,98,28
Summer flounder,103,1994,101.25624390310294,5.2075662354976195,114,28
Summer flounder,103,1995,100.45749773045873,5.334670293581451,133,28
Summer flounder,103,1996,100.1480638344653,5.445757846442083,155,28
Summer flounder,103,1997,101.70806492226393,4.914998914671221,275,28
Summer flounder,103,1998,100.05335459950825,4.693458970061998,324,28
Summer flounder,103,1999,99.93373583863574,4.844906892348654,224,28
Summer flounder,103,2000,100.77011798536972,5.021288957968107,233,28
Summer flounder,103,2001,99.17726683813245,5.08738881623884,216,28
Summer flounder,103,2002,98.50356552060771,4.947188780957517,200,28
Summer flounder,103,2003,100.30794936415073,5.159076714557979,150,28
Summer flounder,103,2004,99.3142567687863,4.908271006356207,209,28
Summer flounder,103,2005,99.09758346825589,4.927721560765741,212,28
Summer flounder,103,2006,99.77379106071353,5.16394527104772,210,28
Summer flounder,103,2007,99.08131477109121,5.2493169415876055,212,28
Summer flounder,103,2008,99.95391189980342,4.967976669483131,628,28
Summer flounder,103,2009,99.22474732876624,5.13783446506292,560,28
Summer flounder,103,2010,99.48146204798962,5.253346206203286,472,28
Summer flounder,103,2011,99.25311694843168,5.080177682734468,489,28
Summer flounder,103,2012,99.93359608205363,5.055842333952479,454,28
Summer flounder,103,2013,99.20528116304864,5.060725660580795,373,28
Summer flounder,103,2014,100.24696489933858,5.135251300285148,472,28
Summer flounder,103,2015,99.88041215845934,5.071198505460177,463,28
Summer flounder,103,2016,100.85728336314514,5.160343717609861,430,28
Summer flounder,103,2017,100.25147767209255,5.137299370949473,81,28
Summer flounder,103,2018,100.35989528327514,5.354440058164595,344,28
Summer flounder,103,2019,99.26117226087295,5.214633546146462,350,28
Thorny skate,28,1992,96.56171320824299,7.210892939664396,75,28
Thorny skate,28,1993,97.5375251770423,8.408558512166685,60,28
Thorny skate,28,1994,97.43871050859126,7.784450548520756,60,28
Thorny skate,28,1995,97.83385309464329,8.546276255946022,51,28
Thorny skate,28,1996,94.74029151720735,6.905395206206238,47,28
Thorny skate,28,1997,99.623334802241,9.302664220898473,26,28
Thorny skate,28,1998,97.58362558006384,8.022023191533854,46,28
Thorny skate,28,1999,100.1891459178196,7.611474901660961,26,28
Thorny skate,28,2000,96.22097221585616,8.016961785393766,48,28
Thorny skate,28,2001,96.01943328527092,8.319794129230443,34,28
Thorny skate,28,2002,95.32457076645665,7.639832822281745,25,28
Thorny skate,28,2003,95.09717606720278,7.34175433713329,74,28
Thorny skate,28,2004,98.50625371538165,7.042859714558951,28,28
Thorny skate,28,2005,95.82421484176761,7.7342026671935455,19,28
Thorny skate,28,2006,98.70089131069747,9.260904976577663,25,28
Thorny skate,28,2007,93.41337864282744,5.880580014393389,16,28
Thorny skate,28,2008,99.16551511775994,10.562900062141095,14,28
Thorny skate,28,2009,99.14659694923184,9.325672662773314,47,28
Thorny skate,28,2010,97.00719396460788,7.916750246729289,43,28
Thorny skate,28,2011,96.9281628545363,9.399339638645978,49,28
Thorny skate,28,2012,96.13436101264972,7.554867358527239,27,28
Thorny skate,28,2013,98.3558367936212,8.23695982803793,47,28
Thorny skate,28,2014,99.34190250323742,7.852116438237863,71,28
Thorny skate,28,2015,103.38454398211617,7.849736227440509,51,28
Thorny skate,28,2016,99.3347146075163,8.09303127017893,43,28
Thorny skate,28,2017,94.60400679802241,6.750888631382628,59,28
Thorny skate,28,2018,99.28232673997415,8.240715049334538,57,28
Thorny skate,28,2019,99.83819997661247,7.510805074325691,51,28
Weakfish,145,1992,83.15444193793415,10.13732859102393,141,27
Weakfish,145,1993,84.90503203603684,13.393402108352236,32,27
Weakfish,145,1994,81.7012712529887,7.739479681501302,121,27
Weakfish,145,1995,81.26205658643536,8.6806767818059285,275,27
Weakfish,145,1996,79.84467098584318,8.580722663354143,207,27
Weakfish,145,1997,76.44675017885073,6.780882932958185,96,27
Weakfish,145,1998,83.54716687105768,7.473115369445604,328,27
Weakfish,145,1999,82.94887430337121,10.76079192746444,301,27
Weakfish,145,2000,80.18456798767113,6.864228143848984,284,27
Weakfish,145,2001,80.53245940233333,9.920390245712126,299,27
Weakfish,145,2002,78.04944052084508,7.951897418606074,290,27
Weakfish,145,2003,80.203998936331,7.765237907299863,550,27
Weakfish,145,2004,76.4605745661789,6.851541519661503,312,27
Weakfish,145,2005,76.4009526443247,7.233240012624794,315,27
Weakfish,145,2006,75.56896616030178,7.918523410300534,602,27
Weakfish,145,2007,74.43970036117746,6.179061031327272,302,27
Weakfish,145,2008,73.96995457386416,6.719765556423582,288,27
Weakfish,145,2009,79.51383787404993,10.199681999186543,92,27
Weakfish,145,2010,81.33830367539994,8.983734239843313,134,27
Weakfish,145,2011,75.33916523690735,7.557246833790759,223,27
Weakfish,145,2012,77.32198148588971,8.195721650571162,125,27
Weakfish,145,2013,78.86881382926487,6.63981207550631,14,27
Weakfish,145,2014,80.81908158964713,6.157676417486341,81,27
Weakfish,145,2015,78.39313839280528,10.663718117455485,101,27
Weakfish,145,2016,77.31579608386342,8.834732195805916,193,27
Weakfish,145,2018,79.15120670669579,9.427151423764366,167,27
Weakfish,145,2019,77.19304107337862,7.244342734847206,143,27
White hake,76,1992,102.67058987237014,7.247374151481318,465,28
White hake,76,1993,105.5558850416516,6.099690084990155,396,28
White hake,76,1994,103.52057411633764,7.13065100321221,352,28
White hake,76,1995,103.682583356269,6.986714704594196,343,28
White hake,76,1996,104.45778653942595,6.753766056225766,184,28
White hake,76,1997,104.2846067360975,7.0428275723042715,156,28
White hake,76,1998,103.75528062355993,7.857216228554096,234,28
White hake,76,1999,105.52430424718625,6.3326239136281135,226,28
White hake,76,2000,102.56341400137062,7.4929126123350605,317,28
White hake,76,2001,104.51428936093684,6.949172095287881,252,28
White hake,76,2002,103.47402649915482,6.843465590522134,265,28
White hake,76,2003,102.7693644491158,7.592169300322401,238,28
White hake,76,2004,103.30804340378265,7.246475810671499,187,28
White hake,76,2005,103.26843834171537,7.6357694104226566,172,28
White hake,76,2006,104.85158665745662,6.692143039563984,251,28
White hake,76,2007,104.55331456249966,6.68455228424129,351,28
White hake,76,2008,103.28228113153904,7.043996411425655,383,28
White hake,76,2009,103.45674515092185,7.142963040214417,687,28
White hake,76,2010,103.09168897661617,7.141388572543612,698,28
White hake,76,2011,104.16082775309415,6.79161544504195,558,28
White hake,76,2012,105.44822963360765,6.612505766799276,494,28
White hake,76,2013,105.2108320885779,6.585634480157943,243,28
White hake,76,2014,105.7825429646071,6.65960467316054,328,28
White hake,76,2015,104.95756028713295,6.660637886571794,553,28
White hake,76,2016,102.9005137431909,7.027887300083789,714,28
White hake,76,2017,102.9053861672043,7.430827108795029,421,28
White hake,76,2018,105.27645018438221,6.291771465960334,187,28
White hake,76,2019,102.97619978110832,7.330727932442835,433,28
Windowpane,108,1992,98.85772241795287,10.868151389780088,271,27
Windowpane,108,1993,95.17091092734206,11.122167644029407,216,27
Windowpane,108,1994,101.53655524045514,11.436205326257166,175,27
Windowpane,108,1995,93.40780021790029,10.755708251044368,352,27
Windowpane,108,1996,94.71937490446538,10.929217428737296,276,27
Windowpane,108,1997,94.24057101749692,11.82383777196179,287,27
Windowpane,108,1998,91.86714794634108,12.07619605050338,403,27
Windowpane,108,1999,95.8236026408751,10.208394429081933,258,27
Windowpane,108,2000,92.96877833550472,11.61970242315666,164,27
Windowpane,108,2001,92.30743286791564,12.489140798709025,260,27
Windowpane,108,2002,92.67741317647943,10.083520461366923,231,27
Windowpane,108,2003,98.23256273664794,11.573812452744015,319,27
Windowpane,108,2004,94.89924381640624,11.372660940802662,188,27
Windowpane,108,2005,95.95230240713184,12.363075026315737,220,27
Windowpane,108,2006,95.99909210248178,9.386025379860527,296,27
Windowpane,108,2007,94.64344433288252,9.044246724747595,166,27
Windowpane,108,2008,97.03515183974261,11.418126452766954,216,27
Windowpane,108,2009,94.98009209731202,13.478314781303567,332,27
Windowpane,108,2010,97.79839795911296,11.753989149914613,436,27
Windowpane,108,2011,98.72718486085681,10.479461867129864,606,27
Windowpane,108,2012,100.42724737487211,10.772006973107677,526,27
Windowpane,108,2013,96.9409420168157,10.052556359481194,524,27
Windowpane,108,2014,100.52418896172648,10.251430008501307,444,27
Windowpane,108,2015,98.86173360163058,10.395519992234703,459,27
Windowpane,108,2016,98.48136582108994,10.879069279724261,485,27
Windowpane,108,2018,98.3778103045212,10.261716996855117,342,27
Windowpane,108,2019,97.87655600735252,9.859419327815644,407,27
Winter flounder,106,1992,102.22922376361355,5.743075586330917,219,28
Winter flounder,106,1993,102.87062389496464,5.560819024850195,140,28
Winter flounder,106,1994,102.98210731481073,5.375736898478811,243,28
Winter flounder,106,1995,101.15743286138735,5.581569542465041,274,28
Winter flounder,106,1996,101.73001058709097,5.790658543480797,227,28
Winter flounder,106,1997,102.29597584633946,5.298290468783417,434,28
Winter flounder,106,1998,102.18924062197216,5.431065446740011,333,28
Winter flounder,106,1999,102.26696193311462,5.591564365311373,275,28
Winter flounder,106,2000,101.33161483656721,5.498854234944857,366,28
Winter flounder,106,2001,101.08092983737981,5.729088674422126,391,28
Winter flounder,106,2002,100.08593327585994,5.556233346121189,421,28
Winter flounder,106,2003,100.32161448026295,5.8131342404783934,286,28
Winter flounder,106,2004,99.67433971497108,5.962543297119907,259,28
Winter flounder,106,2005,100.46674733595529,5.781858941837953,304,28
Winter flounder,106,2006,99.77474618100103,5.698916609513537,349,28
Winter flounder,106,2007,100.03684473689087,5.870568395997226,275,28
Winter flounder,106,2008,100.57251051827132,5.70269643480469,708,28
Winter flounder,106,2009,101.25549901932315,5.628360798262311,686,28
Winter flounder,106,2010,100.31047522894082,5.659073461491473,554,28
Winter flounder,106,2011,100.57904711110987,5.597788087759359,846,28
Winter flounder,106,2012,101.38128381529039,5.5456634441415895,778,28
Winter flounder,106,2013,100.98182598749872,5.7309043870513445,441,28
Winter flounder,106,2014,101.80232989057293,5.487570566953154,444,28
Winter flounder,106,2015,101.46504527483317,6.029598315781393,453,28
Winter flounder,106,2016,101.11940556546354,5.762986003692739,500,28
Winter flounder,106,2017,101.30738684944349,6.229782813740538,220,28
Winter flounder,106,2018,101.82570924177709,5.832501085252572,349,28
Winter flounder,106,2019,101.84917840734228,5.3854262687713,325,28
Winter skate,23,1992,98.73328155833363,6.8205599642536745,256,28
Winter skate,23,1993,99.69230561182177,6.584340656237636,207,28
Winter skate,23,1994,100.65804482431841,7.002053594782038,204,28
Winter skate,23,1995,98.9142073446821,6.690607185792656,359,28
Winter skate,23,1996,101.1161497035689,6.7099976682457765,226,28
Winter skate,23,1997,98.53744671450066,6.454189856614564,187,28
Winter skate,23,1998,99.4568203179675,6.8663965097693,344,28
Winter skate,23,1999,100.9499304891355,6.444177060845458,231,28
Winter skate,23,2000,99.56113779872851,6.72122829308065,228,28
Winter skate,23,2001,98.24993950107299,6.2972241902110495,269,28
Winter skate,23,2002,99.06215991763177,6.664673708219275,139,28
Winter skate,23,2003,99.46610637840455,7.00649526679449,161,28
Winter skate,23,2004,97.88665838336557,7.130571735675472,111,28
Winter skate,23,2005,99.1880801063351,6.581063485804421,111,28
Winter skate,23,2006,100.65868591375123,6.978850609353232,107,28
Winter skate,23,2007,101.99810341201393,6.949967550826899,102,28
Winter skate,23,2008,102.27618013381719,6.699694352489022,90,28
Winter skate,23,2009,99.21794291553853,7.794592642746239,90,28
Winter skate,23,2010,97.32292873412287,6.670502263117445,105,28
Winter skate,23,2011,97.65596452510886,7.053734931779285,102,28
Winter skate,23,2012,97.83981856506003,6.461754229774907,108,28
Winter skate,23,2013,99.98109254569121,6.522129980952506,114,28
Winter skate,23,2014,100.85508413198592,7.346714094835327,90,28
Winter skate,23,2015,100.74760703211778,6.47414386854356,87,28
Winter skate,23,2016,98.81635194543965,6.370263461183907,97,28
Winter skate,23,2017,98.5957181323788,7.5412234590782825,69,28
Winter skate,23,2018,96.6019978160667,6.230818210815656,76,28
Winter skate,23,2019,98.3062071343944,6.932375958476895,134,28
Witch flounder,107,1992,100.88568105729969,8.23374526067553,57,28
Witch flounder,107,1993,104.22682100038028,7.822042757250735,114,28
Witch flounder,107,1994,100.42697857663036,8.611212010711316,81,28
Witch flounder,107,1995,97.28746617186196,7.692488147630671,156,28
Witch flounder,107,1996,97.62045121741359,7.585903115812386,172,28
Witch flounder,107,1997,101.03675689084987,7.73773370901894,205,28
Witch flounder,107,1998,100.8934676645964,7.526196258270582,205,28
Witch flounder,107,1999,99.4611991388142,7.3610076106678015,224,28
Witch flounder,107,2000,98.00787744050515,7.317354048946783,177,28
Witch flounder,107,2001,98.37947963382847,7.514551070317966,225,28
Witch flounder,107,2002,97.94913303786102,7.523283514131159,181,28
Witch flounder,107,2003,97.91924531053054,7.186238337657519,184,28
Witch flounder,107,2004,100.05489214515077,7.614117386847977,122,28
Witch flounder,107,2005,99.04826746901819,8.056213465972686,91,28
Witch flounder,107,2006,98.79672629315796,7.166302871413015,135,28
Witch flounder,107,2007,98.25971031747434,7.979674610400454,121,28
Witch flounder,107,2008,98.4923143425881,7.922523825446653,380,28
Witch flounder,107,2009,100.06968839017183,7.453526763359418,363,28
Witch flounder,107,2010,99.65614521221832,7.811419280912275,334,28
Witch flounder,107,2011,98.30677337826799,7.769246772329195,385,28
Witch flounder,107,2012,99.60282655866773,7.6947397298030715,424,28
Witch flounder,107,2013,100.6716970187249,7.780027537084611,297,28
Witch flounder,107,2014,101.0270712986866,7.919930887766009,358,28
Witch flounder,107,2015,100.98145396297816,7.773162399223768,532,28
Witch flounder,107,2016,100.46110886765148,7.667965543497444,436,28
Witch flounder,107,2017,100.32949055725999,7.617199728828133,450,28
Witch flounder,107,2018,101.74479597726396,7.376398310583767,298,28
Witch flounder,107,2019,99.53793053981497,7.418193440733791,424,28
Yellowtail flounder,105,1992,96.34496505041702,8.52512232950511,154,28
Yellowtail flounder,105,1993,98.2676993571825,8.658552093164817,168,28
Yellowtail flounder,105,1994,101.14744749369059,10.423953169837795,215,28
Yellowtail flounder,105,1995,97.52817519992665,10.004832789445494,126,28
Yellowtail flounder,105,1996,99.33603828933211,9.5198901565879,235,28
Yellowtail flounder,105,1997,97.42762498309749,8.939966328876533,439,28
Yellowtail flounder,105,1998,97.47020735400626,8.551533585144194,534,28
Yellowtail flounder,105,1999,99.36950115374854,8.892491541114088,404,28
Yellowtail flounder,105,2000,95.61631858766177,8.706413119811932,281,28
Yellowtail flounder,105,2001,95.56365870200216,9.592305724319452,297,28
Yellowtail flounder,105,2002,93.51077018187341,8.4543641172506,256,28
Yellowtail flounder,105,2003,96.58300027441523,10.558064507903488,429,28
Yellowtail flounder,105,2004,97.53140066996156,10.373579614412751,2791,28
Yellowtail flounder,105,2005,97.33267903633464,9.394912181348323,3793,28
Yellowtail flounder,105,2006,93.77442280294835,8.106698641894539,478,28
Yellowtail flounder,105,2007,94.48425672900154,8.781634173750662,446,28
Yellowtail flounder,105,2008,96.05743699322237,9.531085061785946,3759,28
Yellowtail flounder,105,2009,93.1818202527223,9.009224578656774,2341,28
Yellowtail flounder,105,2010,93.07246344480822,9.420611985771021,813,28
Yellowtail flounder,105,2011,91.50180344504582,8.515719314027717,886,28
Yellowtail flounder,105,2012,93.37671129281588,8.882334580952087,801,28
Yellowtail flounder,105,2013,92.7760319169758,8.68641742012608,614,28
Yellowtail flounder,105,2014,93.06448890599265,9.158317936269007,634,28
Yellowtail flounder,105,2015,92.23457880584722,8.914742929224678,439,28
Yellowtail flounder,105,2016,93.22905181813219,9.137173922873501,582,28
Yellowtail flounder,105,2017,92.85263193746981,8.807153255460742,302,28
Yellowtail flounder,105,2018,94.4241567760233,9.395382226330575,344,28
Yellowtail flounder,105,2019,93.94095286499913,8.758681839006195,367,28
